indicator,type,confidence,threat_actor,malware_family,first_seen,last_seen,source,notes
aschamp79sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
ascasdsh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
ascagliarinish[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
asbetysh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
aryalalexsh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
aryaarieash[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arwalsersh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arvosash[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arvindkkumsh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arvind567shahsh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arvin78sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arturprikhodkosh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
artist2actresssh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
artis214sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arthurtaylor13sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arthurstevens62sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arthas89sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
artes911sh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
aritmiagenesh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
arhipenkolenagenesh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: onestepstar.com)"
activeservers[.]net,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Domain (Protocol: https, Config: activeservers.net)"
84.32.188.238,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: shivering-swimming-mgw.aws-euw1.cloud-ara.tyk.io)"
84.32.188.234,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: onestepstar.com)"
54.169.204.154,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: gotroops.online)"
23.29.115.140,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: 23.29.115.140)"
185.244.212.126,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: activeservers.net)"
146.70.116.20,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: mysqlserver.org)"
139.60.161.213,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-28,2022-08-28,Threatview.io,"CS C2 Relay (Protocol: https, Config: msdupdate.com)"
xevayuhace[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Domain (Protocol: https, Config: xevayuhace.com)"
suppcat[.]online,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Domain (Protocol: https, Config: suppcat.online)"
rabihino[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Domain (Protocol: https, Config: rabihino.com)"
msdnupdate[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Domain (Protocol: https, Config: msdnupdate.com)"
jevomukif[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Domain (Protocol: https, Config: jevomukif.com)"
64.44.102.19,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Relay (Protocol: https, Config: rabihino.com)"
45.66.248.203,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Relay (Protocol: https, Config: msdnupdate.com)"
45.147.229.157,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Relay (Protocol: https, Config: jevomukif.com)"
213.227.154.235,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-26,2022-08-26,Threatview.io,"CS C2 Relay (Protocol: https, Config: xevayuhace.com)"
ziono[.]xyz,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: ziono.xyz)"
vangshares[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: us-central1-tenacious-camp-347220.cloudfunctions.net)"
softloadup[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: softloadup.com)"
slfcorporate[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: slfcorporate.com)"
satorkar[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: 84.32.188.121)"
rawocav[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: rawocav.com)"
pluyk[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: radical-resort-mgw.aws-euw1.cloud-ara.tyk.io)"
nokevohoh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: nokevohoh.com)"
niht12[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: ruling-clothes-mgw.aws-euw1.cloud-ara.tyk.io)"
lolutow[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: lolutow.com)"
jatafatuna[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: jatafatuna.com)"
jandoz[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: eager-crew-mgw.aws-euw1.cloud-ara.tyk.io)"
gijoxupe[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: gijoxupe.com)"
entertainok[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: entertainok.com)"
deyikurihe[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: deyikurihe.com)"
casevor[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: casevor.com)"
baidu-cdn-10[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: site18.baidu-cdn-10.com)"
affinm[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: wooden-storytelling-mgw.aws-euw1.cloud-ara.tyk.io)"
94.232.41.105,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: softloadup.com)"
84.32.190.20,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: wooden-storytelling-mgw.aws-euw1.cloud-ara.tyk.io)"
84.32.188.121,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: 84.32.188.121)"
64.44.98.162,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: jatafatuna.com)"
64.44.141.124,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: deyikurihe.com)"
54.228.20.50,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: slfcorporate.com)"
5.199.162.67,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: radical-resort-mgw.aws-euw1.cloud-ara.tyk.io)"
45.159.249.251,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: ziono.xyz)"
45.11.19.66,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: gijoxupe.com)"
23.82.140.97,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: nokevohoh.com)"
23.108.57.108,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: rawocav.com)"
213.227.154.15,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: lolutow.com)"
185.244.150.226,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: entertainok.com)"
185.173.34.120,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: casevor.com)"
162.244.83.118,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: ruling-clothes-mgw.aws-euw1.cloud-ara.tyk.io)"
139.60.161.55,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: msdupdate.com)"
137.184.30.177,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-23,2022-08-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: us-central1-tenacious-camp-347220.cloudfunctions.net)"
zambeziz[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: zambeziz.com)"
westtherr[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: westherrr.info)"
theinfoinc[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: qw.theinfoinc.com)"
fudupdate[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: fudupdate.com)"
contemporaryto[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: contemporaryto.com)"
84.32.188.9,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: qw.theinfoinc.com)"
212.8.251.167,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: contemporaryto.com)"
185.170.144.217,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: fudupdate.com)"
139.60.161.52,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-11,2022-08-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: zambeziz.com)"
zuyonijobo[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: zuyonijobo.com)"
zomerax[.]top,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: zomerax.top)"
usgrim[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: ethical-catch-mgw.aws-euw1.cloud-ara.tyk.io)"
sscimails[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: westherrr.info)"
quickaccestwo[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: 23.227.202.198)"
onelivemusicshop[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: onelivemusicshop.com)"
fsamon[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: associated-underground-mgw.aws-euw1.cloud-ara.tyk.io)"
84.32.188.54,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: ethical-catch-mgw.aws-euw1.cloud-ara.tyk.io)"
5.199.168.103,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: associated-underground-mgw.aws-euw1.cloud-ara.tyk.io)"
23.227.202.198,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: 23.227.202.198)"
15.235.140.234,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: onelivemusicshop.com)"
146.0.72.97,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: zomerax.top)"
108.62.118.133,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-08-01,2022-08-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: zuyonijobo.com)"
wxtencent[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: service-f9ocw90h-1312629461.bj.apigw.tencentcs.com)"
processdec[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: processdec.com)"
freygor[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: freygor.com)"
emergeno[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: emergeno.com)"
browngreeer[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: browngreeer.com)"
agentrecovery[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: truistcdn.azureedge.net)"
146.70.87.164,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: processdec.com)"
143.198.27.227,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: truistcdn.azureedge.net)"
139.60.161.227,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: emergeno.com)"
139.60.160.21,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-23,2022-07-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: freygor.com)"
vinergil[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: vinergil.com)"
sndm-sndm[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: 146.0.72.81)"
sinergil[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: sinergil.com)"
realmacnow[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: realmacnow.com)"
onemusicllc[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: onemusicllc.com)"
expresssmash[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: 167.71.76.193)"
dropklant[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: qw.dropklant.com)"
ateliernow[.]net,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: ateliernow.net)"
84.32.188.214,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: qw.dropklant.com)"
146.0.72.90,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: 146.0.72.81)"
139.60.161.167,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: vinergil.com)"
139.60.161.165,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-17,2022-07-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: sinergil.com)"
vgroz[.]icu,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-07-10,2022-07-10,Threatview.io,"CS C2 Domain (Protocol: https, Config: 190.123.44.228)"
